拘		detain										1832	1984	deck:current tag:RSH is:suspended (hanzi:拘 or keyword:"p.bound up" or keyword:"sentence" or keyword:"hand" or keyword:"p.fingers" or keyword:"mouth")	8	RSH RSH2 RSH2-22 SameSimpTrad
损	損	damage (v.)										1833	1985	deck:current tag:RSH is:suspended (hanzi:损 or keyword:"mouth" or keyword:"p.animal legs" or keyword:"hand" or keyword:"eye" or keyword:"p.fingers" or keyword:"employee" or keyword:"shellfish")	10	RSH RSH2 RSH2-22 Traditional
拓		pioneer (v.)										1834	1986	deck:current tag:RSH is:suspended (hanzi:拓 or keyword:"factory" or keyword:"hand" or keyword:"mouth" or keyword:"p.fingers" or keyword:"stone")	8	RSH RSH2 RSH2-22 SameSimpTrad
扛		carry over the shoulder										1835	1987	deck:current tag:RSH is:suspended (hanzi:扛 or keyword:"work (n.)" or keyword:"hand" or keyword:"p.fingers")	6	RSH RSH2 RSH2-22 SameSimpTrad
扎		prick (v.)										1836	1988	deck:current tag:RSH is:suspended (hanzi:扎 or keyword:"second" or keyword:"hand" or keyword:"p.fingers")	4	RSH RSH2 RSH2-22 SameSimpTrad
拇		thumb										1837	1989	deck:current tag:RSH is:suspended (hanzi:拇 or keyword:"mother" or keyword:"hand" or keyword:"p.fingers" or keyword:"woman" or keyword:"p.a drop of")	8	RSH RSH2 RSH2-22 SameSimpTrad
捎		bring to										1838	1990	deck:current tag:RSH is:suspended (hanzi:捎 or keyword:"p.a drop of" or keyword:"month" or keyword:"hand" or keyword:"small" or keyword:"p.fingers" or keyword:"resemble")	10	RSH RSH2 RSH2-22 SameSimpTrad
抄		copy (v.)										1839	1991	deck:current tag:RSH is:suspended (hanzi:抄 or keyword:"few" or keyword:"hand" or keyword:"p.fingers" or keyword:"p.a drop of" or keyword:"small")	7	RSH RSH2 RSH2-22 SameSimpTrad
垫	墊	pad (n./v.)										1840	1992	deck:current tag:RSH is:suspended (hanzi:垫 or keyword:"clench" or keyword:"p.a drop of" or keyword:"hand" or keyword:"p.fingers" or keyword:"pill" or keyword:"nine" or keyword:"soil")	9	RSH RSH2 RSH2-22 Traditional
挚	摯	earnest										1841	1993	deck:current tag:RSH is:suspended (hanzi:挚 or keyword:"clench" or keyword:"p.a drop of" or keyword:"hand" or keyword:"p.fingers" or keyword:"pill" or keyword:"nine")	10	RSH RSH2 RSH2-22 Traditional
捏		pinch (v.)										1842	1994	deck:current tag:RSH is:suspended (hanzi:捏 or keyword:"day" or keyword:"hand" or keyword:"p.fingers" or keyword:"soil")	10	RSH RSH2 RSH2-22 SameSimpTrad
拧	擰	tweak (v.)										1843	1995	deck:current tag:RSH is:suspended (hanzi:拧 or keyword:"calm (adj.)" or keyword:"p.house" or keyword:"hand" or keyword:"p.fingers" or keyword:"fourth")	8	RSH RSH2 RSH2-22 Traditional
抹		smear on										1844	1996	deck:current tag:RSH is:suspended (hanzi:抹 or keyword:"tree" or keyword:"hand" or keyword:"p.fingers" or keyword:"last")	8	RSH RSH2 RSH2-22 SameSimpTrad
摸		grope										1845	1997	deck:current tag:RSH is:suspended (hanzi:摸 or keyword:"p.flower" or keyword:"day" or keyword:"large" or keyword:"hand" or keyword:"p.fingers" or keyword:"nobody")	13	RSH RSH2 RSH2-22 SameSimpTrad
描		describe										1846	1998	deck:current tag:RSH is:suspended (hanzi:描 or keyword:"p.flower" or keyword:"rice field" or keyword:"hand" or keyword:"p.fingers" or keyword:"seedling")	11	RSH RSH2 RSH2-22 SameSimpTrad
挑		foment										1847	1999	deck:current tag:RSH is:suspended (hanzi:挑 or keyword:"hand" or keyword:"p.fingers" or keyword:"portent")	9	RSH RSH2 RSH2-22 SameSimpTrad
扰	擾	harass										1848	2000	deck:current tag:RSH is:suspended (hanzi:扰 or keyword:"remarkable" or keyword:"large" or keyword:"hand" or keyword:"p.a drop of" or keyword:"pooch" or keyword:"p.fingers" or keyword:"youngster")	7	RSH RSH2 RSH2-22 Traditional
搞		engage in										1849	2001	deck:current tag:RSH is:suspended (hanzi:搞 or keyword:"mouth" or keyword:"hand" or keyword:"p.fingers" or keyword:"p.top hat" or keyword:"tall" or keyword:"p.hood")	13	RSH RSH2 RSH2-22 SameSimpTrad
拴		tether										1850	2002	deck:current tag:RSH is:suspended (hanzi:拴 or keyword:"whole" or keyword:"hand" or keyword:"p.fingers" or keyword:"king" or keyword:"p.umbrella")	9	RSH RSH2 RSH2-22 SameSimpTrad
拾		tidy up										1851	2003	deck:current tag:RSH is:suspended (hanzi:拾 or keyword:"one" or keyword:"mouth" or keyword:"p.meeting" or keyword:"fit (v.)" or keyword:"hand" or keyword:"p.fingers" or keyword:"p.umbrella")	9	RSH RSH2 RSH2-22 SameSimpTrad
搭		put up										1852	2004	deck:current tag:RSH is:suspended (hanzi:搭 or keyword:"p.flower" or keyword:"one" or keyword:"mouth" or keyword:"p.meeting" or keyword:"fit (v.)" or keyword:"hand" or keyword:"p.fingers" or keyword:"p.umbrella")	12	RSH RSH2 RSH2-22 SameSimpTrad
掠		pillage (v.)										1853	2005	deck:current tag:RSH is:suspended (hanzi:掠 or keyword:"mouth" or keyword:"p.a drop of" or keyword:"hand" or keyword:"capital" or keyword:"small" or keyword:"p.fingers" or keyword:"p.top hat" or keyword:"tall" or keyword:"p.hood")	11	RSH RSH2 RSH2-22 SameSimpTrad
拭		wipe away										1854	2006	deck:current tag:RSH is:suspended (hanzi:拭 or keyword:"work (n.)" or keyword:"hand" or keyword:"p.fingers" or keyword:"p.arrow" or keyword:"style")	9	RSH RSH2 RSH2-22 SameSimpTrad
挠	撓	chafe										1855	2007	deck:current tag:RSH is:suspended (hanzi:挠 or keyword:"yao" or keyword:"halberd" or keyword:"hand" or keyword:"p.arrow" or keyword:"p.fingers" or keyword:"youngster")	9	RSH RSH2 RSH2-22 Traditional
扯		yank (v.)										1856	2008	deck:current tag:RSH is:suspended (hanzi:扯 or keyword:"hand" or keyword:"stop (v.)" or keyword:"p.fingers")	7	RSH RSH2 RSH2-22 SameSimpTrad
撞		bump into										1857	2009	deck:current tag:RSH is:suspended (hanzi:撞 or keyword:"juvenile (n.)" or keyword:"standing up" or keyword:"li" or keyword:"rice field" or keyword:"p.fingers" or keyword:"hand" or keyword:"soil")	15	RSH RSH2 RSH2-22 SameSimpTrad
摘		handpick										1858	2010	deck:current tag:RSH is:suspended (hanzi:摘 or keyword:"ten" or keyword:"mouth" or keyword:"ancient" or keyword:"hand" or keyword:"p.fingers" or keyword:"p.hood" or keyword:"standing up" or keyword:"p.antique")	14	RSH RSH2 RSH2-22 SameSimpTrad
拖		drag (v.)										1859	2011	deck:current tag:RSH is:suspended (hanzi:拖 or keyword:"second" or keyword:"hand" or keyword:"p.fingers" or keyword:"also" or keyword:"p.reclining")	8	RSH RSH2 RSH2-22 SameSimpTrad
扬	揚	publicize										1860	2012	deck:current tag:RSH is:suspended (hanzi:扬 or keyword:"p.piglets" or keyword:"hand" or keyword:"p.sow" or keyword:"p.fingers")	6	RSH RSH2 RSH2-22 Traditional
搓		massage (v.)										1861	2013	deck:current tag:RSH is:suspended (hanzi:搓 or keyword:"work (n.)" or keyword:"hand" or keyword:"sheep" or keyword:"p.horns" or keyword:"p.wool" or keyword:"p.fingers" or keyword:"fall short of")	12	RSH RSH2 RSH2-22 SameSimpTrad
捆		lash together										1862	2014	deck:current tag:RSH is:suspended (hanzi:捆 or keyword:"trapped" or keyword:"hand" or keyword:"p.fingers" or keyword:"p.pent in" or keyword:"tree")	10	RSH RSH2 RSH2-22 SameSimpTrad
扩	擴	enlarge										1863	2015	deck:current tag:RSH is:suspended (hanzi:扩 or keyword:"p.house" or keyword:"hand" or keyword:"factory" or keyword:"p.fingers" or keyword:"extensive")	6	RSH RSH2 RSH2-22 Traditional
撼		joggle (v.)										1864	2016	deck:current tag:RSH is:suspended (hanzi:撼 or keyword:"one" or keyword:"mouth" or keyword:"halberd" or keyword:"hand" or keyword:"heart" or keyword:"p.arrow" or keyword:"p.parade" or keyword:"p.fingers" or keyword:"p.march" or keyword:"salty" or keyword:"feel")	16	RSH RSH2 RSH2-22 SameSimpTrad
挟	挾	coerce										1865	2017	deck:current tag:RSH is:suspended (hanzi:挟 or keyword:"tree" or keyword:"hand" or keyword:"not yet" or keyword:"p.horns" or keyword:"p.fingers" or keyword:"press from both sides")	9	RSH RSH2 RSH2-22 Traditional
p.亶		p.Mr. Hyde										v2p79	2018		13	Primitive RSH RSH2 RSH2-22
擅		act without authority										1866	2019	deck:current tag:RSH is:suspended (hanzi:擅 or keyword:"one" or keyword:"mouth" or keyword:"day" or keyword:"daybreak" or keyword:"hand" or keyword:"p.pent in" or keyword:"p.mr. hyde" or keyword:"p.fingers" or keyword:"p.top hat" or keyword:"return (v.)")	16	RSH RSH2 RSH2-22 SameSimpTrad
颤	顫	tremble										1867	2020	deck:current tag:RSH is:suspended (hanzi:颤 or keyword:"one" or keyword:"mouth" or keyword:"day" or keyword:"p.a drop of" or keyword:"daybreak" or keyword:"p.animal legs" or keyword:"p.pent in" or keyword:"p.mr. hyde" or keyword:"page" or keyword:"p.top hat" or keyword:"eye" or keyword:"shellfish" or keyword:"return (v.)")	19	RSH RSH2 RSH2-22 Traditional
戒		take precautions against										1868	2021	deck:current tag:RSH is:suspended (hanzi:戒 or keyword:"open (v.)" or keyword:"p.arrow" or keyword:"halberd" or keyword:"two" or keyword:"one")	7	RSH RSH2 RSH2-22 SameSimpTrad
械		weapon										1869	2022	deck:current tag:RSH is:suspended (hanzi:械 or keyword:"one" or keyword:"open (v.)" or keyword:"halberd" or keyword:"two" or keyword:"p.arrow" or keyword:"take precautions against" or keyword:"tree")	11	RSH RSH2 RSH2-22 SameSimpTrad
诫	誡	warn										1870	2023	deck:current tag:RSH is:suspended (hanzi:诫 or keyword:"say" or keyword:"mouth" or keyword:"one" or keyword:"halberd" or keyword:"two" or keyword:"p.arrow" or keyword:"take precautions against" or keyword:"p.top hat" or keyword:"open (v.)")	9	RSH RSH2 RSH2-22 Traditional
莽		rude										1871	2024	deck:current tag:RSH is:suspended (hanzi:莽 or keyword:"p.flower" or keyword:"open (v.)" or keyword:"large" or keyword:"p.a drop of" or keyword:"one" or keyword:"two" or keyword:"pooch")	10	RSH RSH2 RSH2-22 SameSimpTrad
p.卉		p.haystack										V2p80-1	2025		5	Primitive RSH RSH2 RSH2-22
奔		dash (v.)										1872	2026	deck:current tag:RSH is:suspended (hanzi:奔 or keyword:"ten" or keyword:"open (v.)" or keyword:"large" or keyword:"one" or keyword:"two" or keyword:"p.haystack")	8	RSH RSH2 RSH2-22 SameSimpTrad
p.贲		p.local-yokel chowder										V2p80-2	2027		9	Primitive RSH RSH2 RSH2-22
喷	噴	spurt (v.)										1873	2028	deck:current tag:RSH is:suspended (hanzi:喷 or keyword:"ten" or keyword:"open (v.)" or keyword:"mouth" or keyword:"one" or keyword:"p.animal legs" or keyword:"p.local-yokel chowder" or keyword:"two" or keyword:"eye" or keyword:"p.haystack" or keyword:"shellfish")	12	RSH RSH2 RSH2-22 Traditional
愤	憤	indignation										1874	2029	deck:current tag:RSH is:suspended (hanzi:愤 or keyword:"ten" or keyword:"open (v.)" or keyword:"heart" or keyword:"one" or keyword:"p.animal legs" or keyword:"p.local-yokel chowder" or keyword:"two" or keyword:"eye" or keyword:"p.haystack" or keyword:"shellfish")	12	RSH RSH2 RSH2-22 Traditional
材		stuff (n.)										1875	2030	deck:current tag:RSH is:suspended (hanzi:材 or keyword:"tree" or keyword:"hand" or keyword:"p.fingers" or keyword:"genius")	7	RSH RSH2 RSH2-22 SameSimpTrad
荐	薦	recommend										1876	2031	deck:current tag:RSH is:suspended (hanzi:荐 or keyword:"p.flower" or keyword:"hand" or keyword:"genius" or keyword:"child" or keyword:"p.fingers" or keyword:"deposit (v.)")	9	RSH RSH2 RSH2-22 Traditional
孕		pregnant										1877	2032	deck:current tag:RSH is:suspended (hanzi:孕 or keyword:"child" or keyword:"only then")	5	RSH RSH2 RSH2-22 SameSimpTrad
扔		throw away										1878	2033	deck:current tag:RSH is:suspended (hanzi:扔 or keyword:"hand" or keyword:"p.fingers" or keyword:"only then")	5	RSH RSH2 RSH2-22 SameSimpTrad
携	攜	take along										1879	2034	deck:current tag:RSH is:suspended (hanzi:携 or keyword:"p.turkey" or keyword:"hand" or keyword:"p.fingers" or keyword:"only then")	13	RSH RSH2 RSH2-22 Traditional
圾		trash (n.)										1880	2035	deck:current tag:RSH is:suspended (hanzi:圾 or keyword:"only then" or keyword:"catch up with" or keyword:"soil")	6	RSH RSH2 RSH2-22 SameSimpTrad
梗		stalk (n.)										1881	2036	deck:current tag:RSH is:suspended (hanzi:梗 or keyword:"tree" or keyword:"p.tucked under the arm" or keyword:"day" or keyword:"even more" or keyword:"one")	11	RSH RSH2 RSH2-22 SameSimpTrad
叹	嘆	sigh (v.)										1882	2037	deck:current tag:RSH is:suspended (hanzi:叹 or keyword:"again" or keyword:"mouth")	5	RSH RSH2 RSH2-22 Traditional
叉		fork (n.)										1883	2038	deck:current tag:RSH is:suspended (hanzi:叉 or keyword:"again" or keyword:"p.a drop of")	3	RSH RSH2 RSH2-22 SameSimpTrad
权	權	authority										1884	2039	deck:current tag:RSH is:suspended (hanzi:权 or keyword:"tree" or keyword:"again")	6	RSH RSH2 RSH2-22 Traditional
寇		outlaw (n.)										1885	2040	deck:current tag:RSH is:suspended (hanzi:寇 or keyword:"one" or keyword:"beginning" or keyword:"p.a drop of" or keyword:"again" or keyword:"finish (v.)" or keyword:"two" or keyword:"p.walking stick" or keyword:"p.house" or keyword:"divination" or keyword:"youngster")	11	RSH RSH2 RSH2-22 SameSimpTrad
敲		knock (v.)										1886	2041	deck:current tag:RSH is:suspended (hanzi:敲 or keyword:"mouth" or keyword:"p.a drop of" or keyword:"again" or keyword:"p.walking stick" or keyword:"p.top hat" or keyword:"tall" or keyword:"p.hood" or keyword:"divination")	14	RSH RSH2 RSH2-22 SameSimpTrad
轰	轟	rumble (n./v.)										1887	2042	deck:current tag:RSH is:suspended (hanzi:轰 or keyword:"again" or keyword:"pair" or keyword:"car")	8	RSH RSH2 RSH2-22 Traditional
滩	灘	beach (n.)										1888	2043	deck:current tag:RSH is:suspended (hanzi:滩 or keyword:"p.turkey" or keyword:"again" or keyword:"han" or keyword:"water" or keyword:"difficult")	13	RSH RSH2 RSH2-22 Traditional
毅		resolute										1889	2044	deck:current tag:RSH is:suspended (hanzi:毅 or keyword:"how many?" or keyword:"standing up" or keyword:"p.sow" or keyword:"p.missile" or keyword:"again")	15	RSH RSH2 RSH2-22 SameSimpTrad
肢		limb										1890	2045	deck:current tag:RSH is:suspended (hanzi:肢 or keyword:"ten" or keyword:"month" or keyword:"offshoot" or keyword:"again")	8	RSH RSH2 RSH2-22 SameSimpTrad
妓		prostitute										1891	2046	deck:current tag:RSH is:suspended (hanzi:妓 or keyword:"ten" or keyword:"again" or keyword:"woman" or keyword:"offshoot")	7	RSH RSH2 RSH2-22 SameSimpTrad
歧		fork in the road										1892	2047	deck:current tag:RSH is:suspended (hanzi:歧 or keyword:"ten" or keyword:"again" or keyword:"stop (v.)" or keyword:"offshoot")	8	RSH RSH2 RSH2-22 SameSimpTrad
翅		fins										1893	2048	deck:current tag:RSH is:suspended (hanzi:翅 or keyword:"ten" or keyword:"again" or keyword:"feathers" or keyword:"offshoot")	10	RSH RSH2 RSH2-22 SameSimpTrad
淑		graceful										1894	2049	deck:current tag:RSH is:suspended (hanzi:淑 or keyword:"one" or keyword:"p.a drop of" or keyword:"again" or keyword:"above" or keyword:"small" or keyword:"p.walking stick" or keyword:"water" or keyword:"divination" or keyword:"uncle")	11	RSH RSH2 RSH2-22 SameSimpTrad
椒		spice plant										1895	2050	deck:current tag:RSH is:suspended (hanzi:椒 or keyword:"one" or keyword:"p.a drop of" or keyword:"tree" or keyword:"above" or keyword:"small" or keyword:"p.walking stick" or keyword:"uncle" or keyword:"again" or keyword:"divination")	12	RSH RSH2 RSH2-22 SameSimpTrad
盾		shield (n.)										1896	2051	deck:current tag:RSH is:suspended (hanzi:盾 or keyword:"ten" or keyword:"p.drag" or keyword:"eye")	9	RSH RSH2 RSH2-22 SameSimpTrad
贩	販	peddler										1897	2052	deck:current tag:RSH is:suspended (hanzi:贩 or keyword:"p.animal legs" or keyword:"again" or keyword:"against" or keyword:"eye" or keyword:"shellfish" or keyword:"p.drag")	8	RSH RSH2 RSH2-22 Traditional
扳		tug (v.)										1898	2053	deck:current tag:RSH is:suspended (hanzi:扳 or keyword:"against" or keyword:"hand" or keyword:"p.fingers" or keyword:"p.drag" or keyword:"again")	7	RSH RSH2 RSH2-22 SameSimpTrad
烁	爍	luminous										1899	2054	deck:current tag:RSH is:suspended (hanzi:烁 or keyword:"music" or keyword:"fire" or keyword:"p.drag" or keyword:"tree")	9	RSH RSH2 RSH2-22 Traditional
觅	覓	try to find										1900	2055	deck:current tag:RSH is:suspended (hanzi:觅 or keyword:"see" or keyword:"claw (n.)" or keyword:"youngster" or keyword:"eye")	8	RSH RSH2 RSH2-22 Traditional
妥		appropriate										1901	2056	deck:current tag:RSH is:suspended (hanzi:妥 or keyword:"woman" or keyword:"claw (n.)")	7	RSH RSH2 RSH2-22 SameSimpTrad
p.豸		p.leopard										v2p83	2057		7	Primitive RSH RSH2 RSH2-22
豹		leopard										1902	2058	deck:current tag:RSH is:suspended (hanzi:豹 or keyword:"p.bound up" or keyword:"p.leopard" or keyword:"p.a drop of" or keyword:"claw (n.)" or keyword:"p.sow" or keyword:"ladle")	10	RSH RSH2 RSH2-22 SameSimpTrad
貌		mein										1903	2059	deck:current tag:RSH is:suspended (hanzi:貌 or keyword:"p.leopard" or keyword:"day" or keyword:"p.a drop of" or keyword:"claw (n.)" or keyword:"p.sow" or keyword:"white" or keyword:"youngster")	14	RSH RSH2 RSH2-22 SameSimpTrad
睬		notice (v.)										1904	2060	deck:current tag:RSH is:suspended (hanzi:睬 or keyword:"tree" or keyword:"claw (n.)" or keyword:"pick (v.)" or keyword:"eye")	13	RSH RSH2 RSH2-22 SameSimpTrad
允		consent (v.)										1905	2061	deck:current tag:RSH is:suspended (hanzi:允 or keyword:"youngster" or keyword:"p.elbow")	4	RSH RSH2 RSH2-22 SameSimpTrad
宏		magnificent										1906	2062	deck:current tag:RSH is:suspended (hanzi:宏 or keyword:"ten" or keyword:"p.sow" or keyword:"p.elbow" or keyword:"p.by one's side" or keyword:"house" or keyword:"p.house")	7	RSH RSH2 RSH2-22 SameSimpTrad
垒	壘	baseball base										1907	2063	deck:current tag:RSH is:suspended (hanzi:垒 or keyword:"soil" or keyword:"p.elbow")	9	RSH RSH2 RSH2-22 Traditional
胎		fetus										1908	2064	deck:current tag:RSH is:suspended (hanzi:胎 or keyword:"month" or keyword:"mouth" or keyword:"p.elbow" or keyword:"platform")	9	RSH RSH2 RSH2-22 SameSimpTrad
怠		negligent										1909	2065	deck:current tag:RSH is:suspended (hanzi:怠 or keyword:"platform" or keyword:"mouth" or keyword:"heart" or keyword:"p.elbow")	9	RSH RSH2 RSH2-22 SameSimpTrad
怡		cheerful										1910	2066	deck:current tag:RSH is:suspended (hanzi:怡 or keyword:"platform" or keyword:"heart" or keyword:"mouth" or keyword:"p.elbow")	9	RSH RSH2 RSH2-22 SameSimpTrad
冶		smelt (v.)										1911	2067	deck:current tag:RSH is:suspended (hanzi:冶 or keyword:"platform" or keyword:"mouth" or keyword:"p.elbow" or keyword:"p.ice" or keyword:"water")	7	RSH RSH2 RSH2-22 SameSimpTrad
抬		elevate										1912	2068	deck:current tag:RSH is:suspended (hanzi:抬 or keyword:"platform" or keyword:"hand" or keyword:"p.fingers" or keyword:"mouth" or keyword:"p.elbow")	8	RSH RSH2 RSH2-22 SameSimpTrad
